ID, IDREF, IDNUM, EventoStart, EventoEnd, TipoStart, TipoEnd, Distance_m, X_Start, Y_Start, X_End, Y_End 
44,460070939F,5,16,16,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426742,45.874228,9.426742,45.874228 
45,4600709EDF,6,3,4,Run_rapid,Cascade,3.006,9.426891,45.874308,9.426876,45.874285 
46,4600709EDF,6,4,5,Cascade,Cascade,0.000,9.426876,45.874285,9.426876,45.874285 
47,4600709EDF,6,5,6,Cascade,Cascade,0.000,9.426876,45.874285,9.426876,45.874285 
48,4600709EDF,6,6,7,Cascade,Cascade,0.000,9.426876,45.874285,9.426876,45.874285 
49,4600709EDF,6,7,8,Cascade,Cascade,0.000,9.426876,45.874285,9.426876,45.874285 
50,4600709EDF,6,8,11,Cascade,Cascade,1.355,9.426876,45.874285,9.426864,45.874279 
51,4600709EDF,6,11,13,Cascade,Cascade,1.291,9.426864,45.874279,9.426853,45.874275 
52,4600709EDF,6,13,15,Cascade,Cascade,0.000,9.426853,45.874275,9.426853,45.874275 
53,4600709EDF,6,15,16,Cascade,Cascade,1.564,9.426853,45.874275,9.426852,45.874261 
54,4600709EDF,6,16,16,Cascade,Cascade,0.000,9.426852,45.874261,9.426852,45.874261 
55,460070D32D,7,3,4,Run_rapid,Cascade,10.008,9.426891,45.874308,9.426809,45.874266 
56,460070D32D,7,4,5,Cascade,Cascade,0.649,9.426809,45.874266,9.426803,45.874267 
57,460070D32D,7,5,7,Cascade,Cascade,0.649,9.426803,45.874267,9.426809,45.874266 
58,460070D32D,7,7,11,Cascade,Cascade,0.349,9.426809,45.874266,9.426807,45.874265 
59,460070D32D,7,11,11,Cascade,Cascade,0.000,9.426807,45.874265,9.426807,45.874265 
60,460070E60D,8,3,7,Run_rapid,Banks,6.774,9.426891,45.874308,9.426867,45.874251 
61,460070E60D,8,7,18,Banks,Banks,0.000,9.426867,45.874251,9.426867,45.874251 
62,460070E60D,8,18,18,Banks,Banks,0.000,9.426867,45.874251,9.426867,45.874251 
63,460070EC8E,9,3,4,Run_rapid,Cascade,22.427,9.426891,45.874308,9.426727,45.874186 
64,460070EC8E,9,4,5,Cascade,Cascade,0.000,9.426727,45.874186,9.426727,45.874186 
65,460070EC8E,9,5,6,Cascade,Bars_sedimentbuildupzones,16.454,9.426727,45.874186,9.426600,45.874107 
66,460070EC8E,9,6,7,Bars_sedimentbuildupzones,Run_rapid,5.418,9.426600,45.874107,9.426607,45.874058 
67,460070EC8E,9,7,8,Run_rapid,Bars_sedimentbuildupzones,10.237,9.426607,45.874058,9.426525,45.874014 
68,460070EC8E,9,8,16,Bars_sedimentbuildupzones,Steep_poolzone,9.077,9.426525,45.874014,9.426462,45.873960 
69,460070EC8E,9,16,16,Steep_poolzone,Steep_poolzone,0.000,9.426462,45.873960,9.426462,45.873960 
70,460070FEEC,10,3,4,Run_rapid,Cascade,7.970,9.426891,45.874308,9.426847,45.874249 
71,460070FEEC,10,4,5,Cascade,Cascade,0.000,9.426847,45.874249,9.426847,45.874249 
72,460070FEEC,10,5,8,Cascade,Cascade,0.000,9.426847,45.874249,9.426847,45.874249 
73,460070FEEC,10,8,11,Cascade,Cascade,1.888,9.426847,45.874249,9.426830,45.874252 
74,460070FEEC,10,11,13,Cascade,Cascade,0.092,9.426830,45.874252,9.426831,45.874251 
75,460070FEEC,10,13,15,Cascade,Cascade,0.092,9.426831,45.874251,9.426830,45.874252 
76,460070FEEC,10,15,16,Cascade,Cascade,0.000,9.426830,45.874252,9.426830,45.874252 
77,460070FEEC,10,16,16,Cascade,Cascade,0.000,9.426830,45.874252,9.426830,45.874252 
78,47002CC47A,11,3,8,Run_rapid,Cascade,23.287,9.426891,45.874308,9.426708,45.874201 
79,47002CC47A,11,8,17,Cascade,,81.763,9.426708,45.874201,9.426292,45.873584 
80,47002CC47A,11,17,18,,,0.000,9.426292,45.873584,9.426292,45.873584 
81,47002CC47A,11,18,18,,,0.000,9.426292,45.873584,9.426292,45.873584 
82,47002CCEB9,12,3,4,Run_rapid,Cascade,11.194,9.426891,45.874308,9.426806,45.874252 
83,47002CCEB9,12,4,5,Cascade,Cascade,1.580,9.426806,45.874252,9.426793,45.874245 
84,47002CCEB9,12,5,7,Cascade,Cascade,4.855,9.426793,45.874245,9.426758,45.874218 
85,47002CCEB9,12,7,11,Cascade,Cascade,1.349,9.426758,45.874218,9.426767,45.874226 
86,47002CCEB9,12,11,11,Cascade,Cascade,0.000,9.426767,45.874226,9.426767,45.874226 
87,47002CDFC9,13,3,5,Run_rapid,Cascade,9.891,9.426891,45.874308,9.426807,45.874274 
88,47002CDFC9,13,5,5,Cascade,Cascade,0.000,9.426807,45.874274,9.426807,45.874274 
89,47002CEB1E,14,3,7,Run_rapid,Pools,33.691,9.426891,45.874308,9.426649,45.874120 
90,47002CEB1E,14,7,8,Pools,Bars_sedimentbuildupzones,6.963,9.426649,45.874120,9.426595,45.874087 
91,47002CEB1E,14,8,11,Bars_sedimentbuildupzones,Cascade,1.557,9.426595,45.874087,9.426590,45.874073 
92,47002CEB1E,14,11,11,Cascade,Cascade,0.000,9.426590,45.874073,9.426590,45.874073 
93,47002CEBDC,15,3,4,Run_rapid,Banks,6.774,9.426891,45.874308,9.426867,45.874251 
94,47002CEBDC,15,4,5,Banks,Banks,0.000,9.426867,45.874251,9.426867,45.874251 
95,47002CEBDC,15,5,6,Banks,Banks,0.000,9.426867,45.874251,9.426867,45.874251 
96,47002CEBDC,15,6,7,Banks,Banks,0.000,9.426867,45.874251,9.426867,45.874251 
97,47002CEBDC,15,7,8,Banks,Banks,0.000,9.426867,45.874251,9.426867,45.874251 
98,47002CEBDC,15,8,11,Banks,Cascade,3.576,9.426867,45.874251,9.426834,45.874249 
99,47002CEBDC,15,11,13,Cascade,Cascade,0.345,9.426834,45.874249,9.426831,45.874248 
100,47002CEBDC,15,13,15,Cascade,Cascade,0.401,9.426831,45.874248,9.426828,45.874250 
101,47002CEBDC,15,15,16,Cascade,Cascade,0.000,9.426828,45.874250,9.426828,45.874250 
102,47002CEBDC,15,16,16,Cascade,Cascade,0.000,9.426828,45.874250,9.426828,45.874250 
103,47002CEDCF,16,3,4,Run_rapid,Cascade,7.897,9.426891,45.874308,9.426823,45.874284 
104,47002CEDCF,16,4,5,Cascade,Cascade,0.000,9.426823,45.874284,9.426823,45.874284 
105,47002CEDCF,16,5,8,Cascade,Bars_sedimentbuildupzones,51.001,9.426823,45.874284,9.426464,45.873990 
106,47002CEDCF,16,8,11,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426464,45.873990,9.426464,45.873990 
107,47002CEDCF,16,11,13,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426464,45.873990,9.426464,45.873990 
108,47002CEDCF,16,13,14,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426464,45.873990,9.426464,45.873990 
109,47002CEDCF,16,14,15,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426464,45.873990,9.426464,45.873990 
110,47002CEDCF,16,15,16,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426464,45.873990,9.426464,45.873990 
111,47002CEDCF,16,16,16,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426464,45.873990,9.426464,45.873990 
112,47002D042E,17,3,4,Run_rapid,Cascade,7.159,9.426891,45.874308,9.426826,45.874300 
113,47002D042E,17,4,5,Cascade,Cascade,0.000,9.426826,45.874300,9.426826,45.874300 
114,47002D042E,17,5,6,Cascade,Cascade,0.000,9.426826,45.874300,9.426826,45.874300 
115,47002D042E,17,6,7,Cascade,Cascade,0.000,9.426826,45.874300,9.426826,45.874300 
116,47002D042E,17,7,7,Cascade,Cascade,0.000,9.426826,45.874300,9.426826,45.874300 
117,47002D14A9,18,3,4,Run_rapid,Cascade,3.006,9.426891,45.874308,9.426876,45.874285 
118,47002D14A9,18,4,5,Cascade,Cascade,0.000,9.426876,45.874285,9.426876,45.874285 
119,47002D14A9,18,5,6,Cascade,Cascade,4.483,9.426876,45.874285,9.426836,45.874273 
120,47002D14A9,18,6,7,Cascade,Cascade,1.931,9.426836,45.874273,9.426833,45.874256 
121,47002D14A9,18,7,8,Cascade,Bars_sedimentbuildupzones,21.723,9.426833,45.874256,9.426679,45.874133 
122,47002D14A9,18,8,11,Bars_sedimentbuildupzones,Run_rapid,4.370,9.426679,45.874133,9.426645,45.874112 
123,47002D14A9,18,11,13,Run_rapid,Run_rapid,1.924,9.426645,45.874112,9.426629,45.874106 
124,47002D14A9,18,13,14,Run_rapid,Run_rapid,0.531,9.426629,45.874106,9.426625,45.874103 
125,47002D14A9,18,14,15,Run_rapid,Run_rapid,0.000,9.426625,45.874103,9.426625,45.874103 
126,47002D14A9,18,15,16,Run_rapid,Run_rapid,0.000,9.426625,45.874103,9.426625,45.874103 
127,47002D14A9,18,16,16,Run_rapid,Run_rapid,0.000,9.426625,45.874103,9.426625,45.874103 
128,47002D158D,19,3,4,Run_rapid,Cascade,3.006,9.426891,45.874308,9.426876,45.874285 
129,47002D158D,19,4,5,Cascade,Cascade,0.000,9.426876,45.874285,9.426876,45.874285 
130,47002D158D,19,5,15,Cascade,Pools,52.740,9.426876,45.874285,9.426488,45.874002 
131,47002D158D,19,15,16,Pools,Pools,0.000,9.426488,45.874002,9.426488,45.874002 
132,47002D158D,19,16,16,Pools,Pools,0.000,9.426488,45.874002,9.426488,45.874002 
133,47002D1FC6,20,3,4,Run_rapid,Banks,5.795,9.426891,45.874308,9.426868,45.874260 
134,47002D1FC6,20,4,7,Banks,Banks,0.000,9.426868,45.874260,9.426868,45.874260 
135,47002D1FC6,20,7,8,Banks,Banks,0.000,9.426868,45.874260,9.426868,45.874260 
136,47002D1FC6,20,8,11,Banks,Cascade,2.925,9.426868,45.874260,9.426842,45.874257 
137,47002D1FC6,20,11,13,Cascade,Cascade,2.744,9.426842,45.874257,9.426861,45.874272 
138,47002D1FC6,20,13,15,Cascade,Banks,1.528,9.426861,45.874272,9.426868,45.874260 
139,47002D1FC6,20,15,16,Banks,Banks,0.000,9.426868,45.874260,9.426868,45.874260 
140,47002D1FC6,20,16,16,Banks,Banks,0.000,9.426868,45.874260,9.426868,45.874260 
141,47002D2A09,21,3,4,Run_rapid,Cascade,8.425,9.426891,45.874308,9.426824,45.874269 
142,47002D2A09,21,4,6,Cascade,Run_rapid,27.027,9.426824,45.874269,9.426635,45.874112 
143,47002D2A09,21,6,8,Run_rapid,Steep_poolzone,25.285,9.426635,45.874112,9.426450,45.873976 
144,47002D2A09,21,8,11,Steep_poolzone,Steep_poolzone,0.306,9.426450,45.873976,9.426447,45.873977 
145,47002D2A09,21,11,13,Steep_poolzone,Steep_poolzone,0.614,9.426447,45.873977,9.426442,45.873977 
146,47002D2A09,21,13,14,Steep_poolzone,Steep_poolzone,0.509,9.426442,45.873977,9.426445,45.873974 
147,47002D2A09,21,14,14,Steep_poolzone,Steep_poolzone,0.000,9.426445,45.873974,9.426445,45.873974 
148,47002D2BD2,22,3,4,Run_rapid,Cascade,3.006,9.426891,45.874308,9.426876,45.874285 
149,47002D2BD2,22,4,5,Cascade,Cascade,0.000,9.426876,45.874285,9.426876,45.874285 
150,47002D2BD2,22,5,6,Cascade,Cascade,0.000,9.426876,45.874285,9.426876,45.874285 
151,47002D2BD2,22,6,7,Cascade,Cascade,0.000,9.426876,45.874285,9.426876,45.874285 
152,47002D2BD2,22,7,16,Cascade,Cascade,9.504,9.426876,45.874285,9.426800,45.874242 
153,47002D2BD2,22,16,16,Cascade,Cascade,0.000,9.426800,45.874242,9.426800,45.874242 
154,47002D37DE,23,3,4,Run_rapid,Cascade,6.726,9.426891,45.874308,9.426830,45.874298 
155,47002D37DE,23,4,5,Cascade,Cascade,0.000,9.426830,45.874298,9.426830,45.874298 
156,47002D37DE,23,5,6,Cascade,Banks,8.991,9.426830,45.874298,9.426766,45.874247 
157,47002D37DE,23,6,7,Banks,Bars_sedimentbuildupzones,2.873,9.426766,45.874247,9.426745,45.874232 
158,47002D37DE,23,7,7,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426745,45.874232,9.426745,45.874232 
159,47002D3A0A,24,3,4,Run_rapid,Cascade,15.072,9.426891,45.874308,9.426770,45.874243 
160,47002D3A0A,24,4,5,Cascade,Cascade,2.558,9.426770,45.874243,9.426757,45.874223 
161,47002D3A0A,24,5,6,Cascade,Pools,3.710,9.426757,45.874223,9.426725,45.874211 
162,47002D3A0A,24,6,8,Pools,Run_rapid,24.711,9.426725,45.874211,9.426551,45.874070 
163,47002D3A0A,24,8,8,Run_rapid,Run_rapid,0.000,9.426551,45.874070,9.426551,45.874070 
164,47002D50B1,25,3,4,Run_rapid,Cascade,6.673,9.426891,45.874308,9.426845,45.874267 
165,47002D50B1,25,4,5,Cascade,Cascade,0.000,9.426845,45.874267,9.426845,45.874267 
166,47002D50B1,25,5,6,Cascade,Cascade,1.642,9.426845,45.874267,9.426833,45.874276 
167,47002D50B1,25,6,7,Cascade,Cascade,1.933,9.426833,45.874276,9.426822,45.874262 
168,47002D50B1,25,7,8,Cascade,Cascade,0.000,9.426822,45.874262,9.426822,45.874262 
169,47002D50B1,25,8,11,Cascade,Cascade,2.442,9.426822,45.874262,9.426807,45.874246 
170,47002D50B1,25,11,11,Cascade,Cascade,0.000,9.426807,45.874246,9.426807,45.874246 
