ID, IDREF, IDNUM, EventoStart, EventoEnd, TipoStart, TipoEnd, Distance_m, X_Start, Y_Start, X_End, Y_End 
111,010A51B443,32,14,15,Cascade,Cascade,1.062,9.426824,45.874289,9.426815,45.874284 
112,010A51B443,32,15,16,Cascade,Cascade,1.008,9.426815,45.874284,9.426809,45.874278 
113,010A51B443,32,16,16,Cascade,Cascade,0.000,9.426809,45.874278,9.426809,45.874278 
114,010A51B8F3,33,12,13,Cascade,Cascade,0.047,9.426847,45.874266,9.426847,45.874265 
115,010A51B8F3,33,13,14,Cascade,Cascade,0.022,9.426847,45.874265,9.426847,45.874265 
116,010A51B8F3,33,14,15,Cascade,Cascade,0.000,9.426847,45.874265,9.426847,45.874265 
117,010A51B8F3,33,15,16,Cascade,Cascade,0.000,9.426847,45.874265,9.426847,45.874265 
118,010A51B8F3,33,16,17,Cascade,Planebed,8.755,9.426847,45.874265,9.426854,45.874345 
119,010A51B8F3,33,17,17,Planebed,Planebed,0.000,9.426854,45.874345,9.426854,45.874345 
120,010A51CA75,34,12,13,Cascade,Cascade,0.044,9.426851,45.874263,9.426851,45.874263 
121,010A51CA75,34,13,14,Cascade,Cascade,0.012,9.426851,45.874263,9.426851,45.874262 
122,010A51CA75,34,14,15,Cascade,Cascade,0.000,9.426851,45.874262,9.426851,45.874262 
123,010A51CA75,34,15,16,Cascade,Cascade,0.000,9.426851,45.874262,9.426851,45.874262 
124,010A51CA75,34,16,16,Cascade,Cascade,0.000,9.426851,45.874262,9.426851,45.874262 
125,010A51CAF4,35,12,13,Cascade,Cascade,0.049,9.426825,45.874284,9.426825,45.874284 
126,010A51CAF4,35,13,14,Cascade,Cascade,0.015,9.426825,45.874284,9.426825,45.874284 
127,010A51CAF4,35,14,15,Cascade,Cascade,0.639,9.426825,45.874284,9.426821,45.874280 
128,010A51CAF4,35,15,16,Cascade,Cascade,0.000,9.426821,45.874280,9.426821,45.874280 
129,010A51CAF4,35,16,16,Cascade,Cascade,0.000,9.426821,45.874280,9.426821,45.874280 
130,010A51D3E4,36,12,13,Cascade,Cascade,0.039,9.426825,45.874286,9.426824,45.874286 
131,010A51D3E4,36,13,14,Cascade,Cascade,0.011,9.426824,45.874286,9.426824,45.874286 
132,010A51D3E4,36,14,15,Cascade,Cascade,0.000,9.426824,45.874286,9.426824,45.874286 
133,010A51D3E4,36,15,16,Cascade,Cascade,1.943,9.426824,45.874286,9.426810,45.874276 
134,010A51D3E4,36,16,17,Cascade,Planebed,6.675,9.426810,45.874276,9.426850,45.874322 
135,010A51D3E4,36,17,18,Planebed,Cascade,3.752,9.426850,45.874322,9.426831,45.874294 
136,010A51D3E4,36,18,19,Cascade,Bars_sedimentbuildupzones,51.272,9.426831,45.874294,9.426463,45.874007 
137,010A51D3E4,36,19,20,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426463,45.874007,9.426463,45.874007 
138,010A51D3E4,36,20,20,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426463,45.874007,9.426463,45.874007 
139,010A51D5E7,37,12,13,Cascade,Cascade,0.018,9.426854,45.874263,9.426854,45.874263 
140,010A51D5E7,37,13,14,Cascade,Cascade,0.024,9.426854,45.874263,9.426854,45.874263 
141,010A51D5E7,37,14,15,Cascade,Cascade,0.791,9.426854,45.874263,9.426847,45.874261 
142,010A51D5E7,37,15,16,Cascade,Cascade,15.939,9.426847,45.874261,9.426727,45.874179 
143,010A51D5E7,37,16,16,Cascade,Cascade,0.000,9.426727,45.874179,9.426727,45.874179 
144,010A51E0A6,38,12,13,Banks,Cascade,1.817,9.426868,45.874263,9.426852,45.874257 
145,010A51E0A6,38,13,14,Cascade,Cascade,0.000,9.426852,45.874257,9.426852,45.874257 
146,010A51E0A6,38,14,15,Cascade,Cascade,0.000,9.426852,45.874257,9.426852,45.874257 
147,010A51E0A6,38,15,16,Cascade,Cascade,0.000,9.426852,45.874257,9.426852,45.874257 
148,010A51E0A6,38,16,16,Cascade,Cascade,0.000,9.426852,45.874257,9.426852,45.874257 
149,010A51E13A,39,12,13,Cascade,Cascade,0.048,9.426830,45.874280,9.426829,45.874280 
150,010A51E13A,39,13,14,Cascade,Cascade,0.009,9.426829,45.874280,9.426829,45.874280 
151,010A51E13A,39,14,15,Cascade,Cascade,0.568,9.426829,45.874280,9.426825,45.874277 
152,010A51E13A,39,15,16,Cascade,Cascade,1.826,9.426825,45.874277,9.426812,45.874267 
153,010A51E13A,39,16,16,Cascade,Cascade,0.000,9.426812,45.874267,9.426812,45.874267 
154,010A51F9F6,40,12,13,Cascade,Cascade,3.780,9.426855,45.874264,9.426821,45.874267 
155,010A51F9F6,40,13,14,Cascade,Cascade,0.000,9.426821,45.874267,9.426821,45.874267 
156,010A51F9F6,40,14,15,Cascade,Cascade,0.000,9.426821,45.874267,9.426821,45.874267 
157,010A51F9F6,40,15,16,Cascade,Cascade,2.169,9.426821,45.874267,9.426806,45.874255 
158,010A51F9F6,40,16,16,Cascade,Cascade,0.000,9.426806,45.874255,9.426806,45.874255 
159,010A51FC1E,41,12,13,Cascade,Cascade,0.044,9.426837,45.874272,9.426837,45.874272 
160,010A51FC1E,41,13,14,Cascade,Cascade,0.000,9.426837,45.874272,9.426837,45.874272 
161,010A51FC1E,41,14,15,Cascade,Cascade,0.016,9.426837,45.874272,9.426837,45.874272 
162,010A51FC1E,41,15,16,Cascade,Cascade,0.000,9.426837,45.874272,9.426837,45.874272 
163,010A51FC1E,41,16,16,Cascade,Cascade,0.000,9.426837,45.874272,9.426837,45.874272 
164,010A51FCE4,42,12,13,Cascade,Cascade,0.047,9.426836,45.874273,9.426835,45.874272 
165,010A51FCE4,42,13,14,Cascade,Cascade,0.024,9.426835,45.874272,9.426835,45.874272 
166,010A51FCE4,42,14,15,Cascade,Cascade,0.013,9.426835,45.874272,9.426835,45.874272 
167,010A51FCE4,42,15,16,Cascade,Cascade,0.013,9.426835,45.874272,9.426835,45.874272 
168,010A51FCE4,42,16,16,Cascade,Cascade,0.000,9.426835,45.874272,9.426835,45.874272 
169,4600709EEB,43,12,13,Banks,Banks,0.000,9.426870,45.874260,9.426870,45.874260 
170,4600709EEB,43,13,14,Banks,Cascade,1.724,9.426870,45.874260,9.426855,45.874256 
171,4600709EEB,43,14,15,Cascade,Banks,1.672,9.426855,45.874256,9.426869,45.874260 
172,4600709EEB,43,15,16,Banks,Bars_sedimentbuildupzones,4.947,9.426869,45.874260,9.426864,45.874305 
173,4600709EEB,43,16,16,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426864,45.874305,9.426864,45.874305 
174,460070A042,44,12,13,Cascade,Cascade,0.048,9.426838,45.874272,9.426838,45.874271 
175,460070A042,44,13,14,Cascade,Cascade,0.009,9.426838,45.874271,9.426838,45.874271 
176,460070A042,44,14,15,Cascade,Cascade,0.009,9.426838,45.874271,9.426838,45.874271 
177,460070A042,44,15,16,Cascade,Cascade,6.896,9.426838,45.874271,9.426785,45.874239 
178,460070A042,44,16,16,Cascade,Cascade,0.000,9.426785,45.874239,9.426785,45.874239 
179,460070BFB1,45,12,13,Cascade,Cascade,0.057,9.426834,45.874275,9.426833,45.874275 
180,460070BFB1,45,13,14,Cascade,Cascade,0.017,9.426833,45.874275,9.426833,45.874275 
181,460070BFB1,45,14,15,Cascade,Cascade,0.022,9.426833,45.874275,9.426833,45.874275 
182,460070BFB1,45,15,16,Cascade,Cascade,0.000,9.426833,45.874275,9.426833,45.874275 
183,460070BFB1,45,16,16,Cascade,Cascade,0.000,9.426833,45.874275,9.426833,45.874275 
184,460070C3C1,46,12,13,Banks,Banks,0.039,9.426863,45.874265,9.426863,45.874264 
185,460070C3C1,46,13,14,Banks,Banks,0.000,9.426863,45.874264,9.426863,45.874264 
186,460070C3C1,46,14,15,Banks,Banks,0.000,9.426863,45.874264,9.426863,45.874264 
187,460070C3C1,46,15,16,Banks,Run_rapid,7.264,9.426863,45.874264,9.426897,45.874321 
188,460070C3C1,46,16,16,Run_rapid,Run_rapid,0.000,9.426897,45.874321,9.426897,45.874321 
189,460070D80C,47,12,13,Cascade,Cascade,0.044,9.426831,45.874279,9.426831,45.874279 
190,460070D80C,47,13,14,Cascade,Cascade,0.000,9.426831,45.874279,9.426831,45.874279 
191,460070D80C,47,14,15,Cascade,Cascade,0.026,9.426831,45.874279,9.426830,45.874279 
192,460070D80C,47,15,16,Cascade,Cascade,1.019,9.426830,45.874279,9.426824,45.874272 
193,460070D80C,47,16,16,Cascade,Cascade,0.000,9.426824,45.874272,9.426824,45.874272 
194,46007104BE,48,12,13,Cascade,Cascade,0.026,9.426859,45.874265,9.426859,45.874265 
195,46007104BE,48,13,14,Cascade,Cascade,0.025,9.426859,45.874265,9.426859,45.874264 
196,46007104BE,48,14,15,Cascade,Cascade,0.005,9.426859,45.874264,9.426859,45.874264 
197,46007104BE,48,15,15,Cascade,Cascade,0.000,9.426859,45.874264,9.426859,45.874264 
198,47002CD28A,49,12,13,Cascade,Cascade,0.049,9.426843,45.874271,9.426843,45.874271 
199,47002CD28A,49,13,14,Cascade,Cascade,0.012,9.426843,45.874271,9.426843,45.874271 
200,47002CD28A,49,14,15,Cascade,Cascade,0.011,9.426843,45.874271,9.426843,45.874271 
201,47002CD28A,49,15,16,Cascade,Cascade,0.000,9.426843,45.874271,9.426843,45.874271 
202,47002CD28A,49,16,16,Cascade,Cascade,0.000,9.426843,45.874271,9.426843,45.874271 
203,47002CD4DD,50,12,13,Cascade,Cascade,0.025,9.426845,45.874268,9.426845,45.874268 
204,47002CD4DD,50,13,14,Cascade,Cascade,0.034,9.426845,45.874268,9.426845,45.874267 
205,47002CD4DD,50,14,15,Cascade,Cascade,0.008,9.426845,45.874267,9.426845,45.874267 
206,47002CD4DD,50,15,16,Cascade,Cascade,0.000,9.426845,45.874267,9.426845,45.874267 
207,47002CD4DD,50,16,16,Cascade,Cascade,0.000,9.426845,45.874267,9.426845,45.874267 
