ID, IDREF, IDNUM, EventoStart, EventoEnd, TipoStart, TipoEnd, Distance_m, X_Start, Y_Start, X_End, Y_End 
67,010A518F1C,12,12,13,Cascade,Cascade,0.050,9.426826,45.874246,9.426826,45.874246 
68,010A518F1C,12,13,14,Cascade,Cascade,0.023,9.426826,45.874246,9.426826,45.874246 
69,010A518F1C,12,14,15,Cascade,Cascade,0.798,9.426826,45.874246,9.426819,45.874246 
70,010A518F1C,12,15,16,Cascade,Cascade,0.000,9.426819,45.874246,9.426819,45.874246 
71,010A518F1C,12,16,17,Cascade,Cascade,17.133,9.426819,45.874246,9.426681,45.874174 
72,010A518F1C,12,17,18,Cascade,Run_rapid,9.293,9.426681,45.874174,9.426635,45.874103 
73,010A518F1C,12,18,18,Run_rapid,Run_rapid,0.000,9.426635,45.874103,9.426635,45.874103 
74,010A519AA6,13,12,13,Cascade,Cascade,0.057,9.426814,45.874260,9.426813,45.874260 
75,010A519AA6,13,13,14,Cascade,Cascade,0.003,9.426813,45.874260,9.426813,45.874260 
76,010A519AA6,13,14,15,Cascade,Cascade,0.676,9.426813,45.874260,9.426807,45.874258 
77,010A519AA6,13,15,16,Cascade,Cascade,0.898,9.426807,45.874258,9.426807,45.874250 
78,010A519AA6,13,16,18,Cascade,Run_rapid,91.606,9.426807,45.874250,9.426297,45.873592 
79,010A519AA6,13,18,18,Run_rapid,Run_rapid,0.000,9.426297,45.873592,9.426297,45.873592 
80,010A51A035,14,12,13,Cascade,Cascade,0.042,9.426811,45.874268,9.426810,45.874267 
81,010A51A035,14,13,14,Cascade,Cascade,0.010,9.426810,45.874267,9.426810,45.874267 
82,010A51A035,14,14,15,Cascade,Cascade,0.006,9.426810,45.874267,9.426810,45.874268 
83,010A51A035,14,15,16,Cascade,Cascade,0.202,9.426810,45.874268,9.426809,45.874266 
84,010A51A035,14,16,17,Cascade,Cascade,36.241,9.426809,45.874266,9.426548,45.874066 
85,010A51A035,14,17,18,Cascade,Steep_poolzone,5.046,9.426548,45.874066,9.426504,45.874053 
86,010A51A035,14,18,18,Steep_poolzone,Steep_poolzone,0.000,9.426504,45.874053,9.426504,45.874053 
87,010A51A28D,15,12,13,Cascade,Cascade,0.063,9.426824,45.874248,9.426823,45.874248 
88,010A51A28D,15,13,14,Cascade,Cascade,0.026,9.426823,45.874248,9.426823,45.874248 
89,010A51A28D,15,14,15,Cascade,Cascade,4.180,9.426823,45.874248,9.426789,45.874231 
90,010A51A28D,15,15,16,Cascade,Cascade,8.013,9.426789,45.874231,9.426732,45.874186 
91,010A51A28D,15,16,17,Cascade,Cascade,1.644,9.426732,45.874186,9.426727,45.874172 
92,010A51A28D,15,17,18,Cascade,Cascade,0.000,9.426727,45.874172,9.426727,45.874172 
