ID, IDREF, IDNUM, EventoStart, EventoEnd, TipoStart, TipoEnd, Distance_m, X_Start, Y_Start, X_End, Y_End 
43,47002CE1A3,7,5,6,Banks,Bars_sedimentbuildupzones,43.455,9.426773,45.874251,9.426463,45.874006 
44,47002CE1A3,7,6,6,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426463,45.874006,9.426463,45.874006 
45,47002CE2B4,8,0,1,Banks,Banks,0.000,9.426781,45.874264,9.426781,45.874264 
46,47002CE2B4,8,1,2,Banks,Banks,0.999,9.426781,45.874264,9.426776,45.874257 
47,47002CE2B4,8,2,4,Banks,Cascade,0.726,9.426776,45.874257,9.426777,45.874251 
48,47002CE2B4,8,4,5,Cascade,Banks,0.516,9.426777,45.874251,9.426773,45.874251 
49,47002CE2B4,8,5,6,Banks,Banks,0.714,9.426773,45.874251,9.426776,45.874257 
50,47002CE2B4,8,6,7,Banks,Banks,0.714,9.426776,45.874257,9.426773,45.874251 
51,47002CE2B4,8,7,7,Banks,Banks,0.000,9.426773,45.874251,9.426773,45.874251 
52,47002CEAC2,9,0,1,Banks,Banks,0.000,9.426781,45.874264,9.426781,45.874264 
53,47002CEAC2,9,1,2,Banks,Banks,0.999,9.426781,45.874264,9.426776,45.874257 
54,47002CEAC2,9,2,3,Banks,Cascade,4.132,9.426776,45.874257,9.426756,45.874225 
55,47002CEAC2,9,3,4,Cascade,Pools,2.802,9.426756,45.874225,9.426736,45.874210 
56,47002CEAC2,9,4,5,Pools,Cascade,0.995,9.426736,45.874210,9.426734,45.874218 
57,47002CEAC2,9,5,18,Cascade,Bars_sedimentbuildupzones,10.019,9.426734,45.874218,9.426681,45.874145 
58,47002CEAC2,9,18,18,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426681,45.874145,9.426681,45.874145 
59,47002CFBC6,10,0,1,Banks,Banks,0.000,9.426781,45.874264,9.426781,45.874264 
60,47002CFBC6,10,1,2,Banks,Cascade,6.962,9.426781,45.874264,9.426743,45.874214 
61,47002CFBC6,10,2,3,Cascade,Cascade,0.949,9.426743,45.874214,9.426734,45.874214 
62,47002CFBC6,10,3,4,Cascade,Cascade,3.609,9.426734,45.874214,9.426722,45.874183 
63,47002CFBC6,10,4,7,Cascade,Cascade,5.116,9.426722,45.874183,9.426684,45.874156 
64,47002CFBC6,10,7,7,Cascade,Cascade,0.000,9.426684,45.874156,9.426684,45.874156 
65,47002D0536,11,0,1,Banks,Banks,0.000,9.426781,45.874264,9.426781,45.874264 
66,47002D0536,11,1,3,Banks,Banks,0.999,9.426781,45.874264,9.426776,45.874257 
67,47002D0536,11,3,5,Banks,Cascade,8.413,9.426776,45.874257,9.426724,45.874200 
68,47002D0536,11,5,5,Cascade,Cascade,0.000,9.426724,45.874200,9.426724,45.874200 
69,47002D08D7,12,0,1,Banks,Banks,0.000,9.426781,45.874264,9.426781,45.874264 
70,47002D08D7,12,1,2,Banks,Banks,0.999,9.426781,45.874264,9.426776,45.874257 
71,47002D08D7,12,2,4,Banks,Cascade,0.726,9.426776,45.874257,9.426777,45.874251 
72,47002D08D7,12,4,5,Cascade,Cascade,2.406,9.426777,45.874251,9.426767,45.874231 
73,47002D08D7,12,5,8,Cascade,Cascade,7.310,9.426767,45.874231,9.426714,45.874191 
74,47002D08D7,12,8,11,Cascade,Cascade,0.000,9.426714,45.874191,9.426714,45.874191 
75,47002D08D7,12,11,14,Cascade,Cascade,1.405,9.426714,45.874191,9.426701,45.874191 
76,47002D08D7,12,14,15,Cascade,Cascade,0.000,9.426701,45.874191,9.426701,45.874191 
77,47002D08D7,12,15,15,Cascade,Cascade,0.000,9.426701,45.874191,9.426701,45.874191 
78,47002D1644,13,0,1,Banks,Banks,0.000,9.426781,45.874264,9.426781,45.874264 
79,47002D1644,13,1,2,Banks,Banks,0.999,9.426781,45.874264,9.426776,45.874257 
80,47002D1644,13,2,3,Banks,Banks,0.000,9.426776,45.874257,9.426776,45.874257 
81,47002D1644,13,3,4,Banks,Banks,0.714,9.426776,45.874257,9.426773,45.874251 
82,47002D1644,13,4,5,Banks,Banks,0.000,9.426773,45.874251,9.426773,45.874251 
83,47002D1644,13,5,6,Banks,Banks,0.714,9.426773,45.874251,9.426776,45.874257 
84,47002D1644,13,6,7,Banks,Banks,0.714,9.426776,45.874257,9.426773,45.874251 
85,47002D1644,13,7,8,Banks,Bars_sedimentbuildupzones,17.516,9.426773,45.874251,9.426650,45.874150 
86,47002D1644,13,8,11,Bars_sedimentbuildupzones,Cascade,0.206,9.426650,45.874150,9.426648,45.874150 
87,47002D1644,13,11,13,Cascade,Cascade,0.340,9.426648,45.874150,9.426649,45.874147 
88,47002D1644,13,13,18,Cascade,Cascade,0.000,9.426649,45.874147,9.426649,45.874147 
89,47002D1644,13,18,19,Cascade,Cascade,0.000,9.426649,45.874147,9.426649,45.874147 
90,47002D1644,13,19,19,Cascade,Cascade,0.000,9.426649,45.874147,9.426649,45.874147 
91,47002D180B,14,0,1,Banks,Banks,0.000,9.426781,45.874264,9.426781,45.874264 
92,47002D180B,14,1,3,Banks,Banks,0.999,9.426781,45.874264,9.426776,45.874257 
93,47002D180B,14,3,4,Banks,Banks,0.000,9.426776,45.874257,9.426776,45.874257 
94,47002D180B,14,4,5,Banks,Banks,0.714,9.426776,45.874257,9.426773,45.874251 
95,47002D180B,14,5,6,Banks,Banks,0.723,9.426773,45.874251,9.426766,45.874249 
96,47002D180B,14,6,7,Banks,Cascade,4.881,9.426766,45.874249,9.426734,45.874218 
97,47002D180B,14,7,7,Cascade,Cascade,0.000,9.426734,45.874218,9.426734,45.874218 
98,47002D2580,15,0,1,Banks,Banks,0.000,9.426781,45.874264,9.426781,45.874264 
99,47002D2580,15,1,2,Banks,Banks,0.999,9.426781,45.874264,9.426776,45.874257 
100,47002D2580,15,2,3,Banks,Cascade,2.991,9.426776,45.874257,9.426767,45.874231 
101,47002D2580,15,3,5,Cascade,Cascade,9.484,9.426767,45.874231,9.426717,45.874161 
102,47002D2580,15,5,15,Cascade,Run_rapid,11.673,9.426717,45.874161,9.426626,45.874105 
103,47002D2580,15,15,16,Run_rapid,Run_rapid,0.000,9.426626,45.874105,9.426626,45.874105 
104,47002D2580,15,16,16,Run_rapid,Run_rapid,0.000,9.426626,45.874105,9.426626,45.874105 
105,47002D27B5,16,0,1,Banks,Banks,0.000,9.426781,45.874264,9.426781,45.874264 
106,47002D27B5,16,1,2,Banks,Banks,0.999,9.426781,45.874264,9.426776,45.874257 
107,47002D27B5,16,2,3,Banks,Banks,0.000,9.426776,45.874257,9.426776,45.874257 
108,47002D27B5,16,3,4,Banks,Cascade,6.585,9.426776,45.874257,9.426734,45.874214 
109,47002D27B5,16,4,5,Cascade,Cascade,0.498,9.426734,45.874214,9.426734,45.874218 
110,47002D27B5,16,5,6,Cascade,Cascade,21.128,9.426734,45.874218,9.426592,45.874089 
111,47002D27B5,16,6,7,Cascade,Cascade,0.000,9.426592,45.874089,9.426592,45.874089 
112,47002D27B5,16,7,8,Cascade,Cascade,0.000,9.426592,45.874089,9.426592,45.874089 
113,47002D27B5,16,8,13,Cascade,Cascade,0.945,9.426592,45.874089,9.426592,45.874081 
114,47002D27B5,16,13,15,Cascade,Cascade,0.000,9.426592,45.874081,9.426592,45.874081 
115,47002D27B5,16,15,16,Cascade,Cascade,0.000,9.426592,45.874081,9.426592,45.874081 
116,47002D27B5,16,16,17,Cascade,Cascade,0.000,9.426592,45.874081,9.426592,45.874081 
117,47002D27B5,16,17,18,Cascade,Cascade,0.000,9.426592,45.874081,9.426592,45.874081 
118,47002D27B5,16,18,18,Cascade,Cascade,0.000,9.426592,45.874081,9.426592,45.874081 
119,47002D43F0,17,0,1,Banks,Banks,0.000,9.426781,45.874264,9.426781,45.874264 
120,47002D43F0,17,1,2,Banks,Banks,0.999,9.426781,45.874264,9.426776,45.874257 
121,47002D43F0,17,2,3,Banks,Banks,0.000,9.426776,45.874257,9.426776,45.874257 
122,47002D43F0,17,3,4,Banks,Cascade,6.213,9.426776,45.874257,9.426734,45.874218 
123,47002D43F0,17,4,5,Cascade,Cascade,0.000,9.426734,45.874218,9.426734,45.874218 
124,47002D43F0,17,5,5,Cascade,Cascade,0.000,9.426734,45.874218,9.426734,45.874218 
125,47002D4FCA,18,0,1,Banks,Banks,0.000,9.426781,45.874264,9.426781,45.874264 
126,47002D4FCA,18,1,2,Banks,Banks,0.999,9.426781,45.874264,9.426776,45.874257 
127,47002D4FCA,18,2,3,Banks,Banks,0.000,9.426776,45.874257,9.426776,45.874257 
128,47002D4FCA,18,3,14,Banks,Run_rapid,24.954,9.426776,45.874257,9.426611,45.874101 
129,47002D4FCA,18,14,14,Run_rapid,Run_rapid,0.000,9.426611,45.874101,9.426611,45.874101 
130,47002D5442,19,0,1,Banks,Banks,0.000,9.426781,45.874264,9.426781,45.874264 
131,47002D5442,19,1,2,Banks,Banks,0.999,9.426781,45.874264,9.426776,45.874257 
132,47002D5442,19,2,3,Banks,Cascade,2.991,9.426776,45.874257,9.426767,45.874231 
133,47002D5442,19,3,3,Cascade,Cascade,0.000,9.426767,45.874231,9.426767,45.874231 
